,AGENCY,AGENCY NAME,CLASS TITLE,ETHNICITY,GENDER,STATUS,HRS PER WK,MONTHLY,ANNUAL
503,103,100,504,2,1,7,40.0,3450.89,41410.68
504,103,100,414,5,1,7,40.0,4095.34,49144.08
505,103,100,894,5,1,7,40.0,5250.0,63000.0
507,103,100,352,5,1,7,40.0,3761.81,45141.72
508,103,100,747,3,1,7,40.0,4753.77,57045.24
510,105,44,1006,5,1,8,10.0,866.66,10399.92
511,105,44,773,5,0,7,40.0,2426.67,29120.04
512,105,44,395,5,0,7,40.0,10997.39,131968.68
513,105,44,39,5,1,7,40.0,2570.0,30840.0
514,105,44,771,5,0,7,40.0,3750.0,45000.0
515,105,44,771,3,0,7,40.0,3500.0,42000.0
516,105,44,772,5,0,8,30.0,4409.66,52915.92
517,105,44,772,5,0,7,40.0,5116.81,61401.72
518,105,44,46,3,0,7,40.0,4115.33,49383.96
519,105,44,772,5,0,7,40.0,5207.58,62490.96
520,105,44,771,5,0,7,40.0,3500.0,42000.0
521,105,44,42,5,0,7,40.0,3714.66,44575.92
522,105,44,772,5,0,8,30.0,4302.11,51625.32
523,105,44,772,3,0,7,40.0,4877.65,58531.8
524,105,44,773,5,1,7,40.0,2426.67,29120.04
525,105,44,772,3,1,7,40.0,4093.75,49125.0
526,105,44,42,5,0,7,40.0,3448.26,41379.12
527,105,44,772,5,0,8,20.0,2422.07,29064.84
528,105,44,772,5,0,7,40.0,4882.02,58584.24
529,105,44,42,5,1,7,40.0,5228.16,62737.92
530,105,44,39,5,0,7,40.0,2775.53,33306.36
531,105,44,1018,5,0,7,40.0,8339.57,100074.84
532,105,44,39,5,1,7,40.0,2796.66,33559.92
533,201,78,655,3,0,0,40.0,5189.5,62274.0
534,201,78,1085,5,0,0,40.0,5046.42,60557.04
535,201,78,398,5,0,0,40.0,10416.66,124999.92
536,201,78,712,5,1,5,40.0,14000.0,168000.0
537,201,78,712,5,0,5,40.0,16800.0,201600.0
538,201,78,299,5,1,0,40.0,4829.4,57952.8
539,201,78,712,5,1,5,40.0,16800.0,201600.0
540,201,78,140,5,1,0,40.0,9342.75,112113.0
541,201,78,140,5,0,0,40.0,9342.75,112113.0
544,201,78,491,5,0,0,40.0,4741.67,56900.04
546,201,78,139,3,0,0,40.0,7500.0,90000.0
547,201,78,398,0,0,0,40.0,10421.5,125058.0
548,201,78,299,0,0,0,40.0,4829.4,57952.8
549,201,78,491,2,0,0,40.0,4741.67,56900.04
550,201,78,299,5,0,0,40.0,4829.4,57952.8
552,201,78,19,2,0,0,40.0,4610.0,55320.0
553,201,78,139,5,0,0,40.0,7500.0,90000.0
555,201,78,754,2,0,0,40.0,4763.25,57159.0
557,201,78,492,2,0,0,40.0,4583.33,54999.96
558,201,78,396,5,0,0,40.0,7200.25,86403.0
561,201,78,320,3,0,0,40.0,3795.83,45549.96
562,201,78,105,5,0,0,40.0,4390.42,52685.04
563,201,78,491,3,0,0,40.0,4741.67,56900.04
565,201,78,423,5,0,0,40.0,4026.33,48315.96
566,201,78,712,3,0,5,40.0,16800.0,201600.0
567,201,78,492,5,0,0,40.0,5071.67,60860.04
568,201,78,299,5,0,0,40.0,4829.42,57953.04
571,201,78,238,5,1,0,40.0,10752.08,129024.96
572,201,78,211,5,1,5,40.0,17050.0,204600.0
573,201,78,319,3,0,0,40.0,3156.25,37875.0
574,201,78,559,5,0,0,40.0,10752.08,129024.96
576,201,78,203,3,0,0,40.0,5707.58,68490.96
578,201,78,299,1,1,0,40.0,4829.4,57952.8
581,201,78,18,5,0,0,40.0,4154.83,49857.96
582,201,78,423,5,1,0,40.0,3916.66,46999.92
583,201,78,1007,5,0,0,40.0,5000.0,60000.0
585,201,78,491,3,0,0,40.0,4166.66,49999.92
588,201,78,491,5,0,0,40.0,4583.33,54999.96
589,201,78,492,5,0,0,40.0,4905.17,58862.04
590,201,78,396,5,1,0,40.0,8750.0,105000.0
591,201,78,141,5,0,0,40.0,10510.42,126125.04
592,201,78,299,3,1,0,40.0,4829.4,57952.8
593,201,78,21,5,1,0,40.0,5500.0,66000.0
596,201,78,397,5,0,0,40.0,9166.66,109999.92
598,201,78,423,3,0,0,40.0,3916.66,46999.92
600,201,78,396,3,0,0,40.0,6585.67,79028.04
602,201,78,491,5,0,1,30.0,3556.25,42675.0
604,201,78,780,5,1,0,40.0,4478.25,53739.0
607,201,78,424,3,0,0,40.0,4039.17,48470.04
608,201,78,1007,3,0,0,40.0,5000.0,60000.0
613,211,21,299,5,0,0,40.0,4711.67,56540.04
614,211,21,203,5,1,0,40.0,5416.67,65000.04
615,211,21,423,3,0,0,40.0,3416.67,41000.04
616,211,21,51,3,0,0,40.0,4000.0,48000.0
617,211,21,140,5,0,0,40.0,9342.7,112112.4
618,211,21,299,2,0,0,40.0,4711.67,56540.04
620,211,21,140,5,1,0,40.0,9342.7,112112.4
621,211,21,299,5,1,0,40.0,4711.67,56540.04
622,211,21,21,5,0,0,40.0,6000.0,72000.0
624,211,21,491,3,0,0,40.0,3967.95,47615.4
625,211,21,491,5,0,0,40.0,3967.95,47615.4
627,211,21,236,5,0,0,40.0,3125.0,37500.0
633,211,21,236,3,0,0,40.0,3333.34,40000.08
636,211,21,760,5,0,0,40.0,3593.17,43118.04
640,211,21,710,5,0,5,40.0,16800.0,201600.0
641,211,21,710,5,1,5,40.0,16800.0,201600.0
643,211,21,981,5,0,5,40.0,17050.0,204600.0
649,211,21,299,3,1,0,40.0,4711.67,56540.04
651,211,21,1036,5,0,0,40.0,9342.7,112112.4
654,211,21,710,5,1,5,40.0,15400.0,184800.0
655,211,21,899,5,0,0,40.0,5916.67,71000.04
656,211,21,423,5,1,0,40.0,4000.0,48000.0
657,211,21,529,5,1,0,40.0,9423.35,113080.2
660,211,21,203,5,0,0,40.0,5833.34,70000.08
661,211,21,710,2,1,5,40.0,16800.0,201600.0
665,211,21,559,5,0,0,40.0,10752.08,129024.96
667,211,21,710,5,0,5,40.0,15400.0,184800.0
671,211,21,492,5,0,0,40.0,4137.22,49646.64
674,211,21,140,1,1,0,40.0,9342.7,112112.4
677,211,21,710,5,1,5,40.0,14000.0,168000.0
678,211,21,238,5,0,0,40.0,8166.67,98000.04
681,212,48,755,5,0,0,40.0,4960.67,59528.04
682,212,48,1036,5,0,0,40.0,7916.67,95000.04
683,212,48,122,3,1,5,40.0,10500.0,126000.0
684,212,48,491,3,0,0,40.0,3916.67,47000.04
685,212,48,298,3,0,0,40.0,3776.83,45321.96
686,212,48,122,5,0,5,40.0,10500.0,126000.0
688,212,48,298,3,1,0,40.0,3776.83,45321.96
691,212,48,779,1,0,0,40.0,3750.0,45000.0
692,212,48,148,5,1,0,40.0,4916.67,59000.04
693,212,48,122,5,1,5,40.0,10500.0,126000.0
696,212,48,1010,5,1,0,40.0,7000.0,84000.0
697,212,48,148,3,0,0,40.0,4916.67,59000.04
698,212,48,298,5,1,0,40.0,3662.33,43947.96
699,212,48,1008,5,0,0,40.0,5833.34,70000.08
700,212,48,139,5,1,0,40.0,7083.34,85000.08
702,212,48,149,5,0,0,40.0,5333.34,64000.08
703,212,48,298,5,0,0,40.0,3776.83,45321.96
705,212,48,901,3,1,0,40.0,6583.33,78999.96
706,212,48,346,5,1,0,40.0,7500.0,90000.0
707,212,48,298,5,1,0,40.0,3777.13,45325.56
708,212,48,492,2,0,0,40.0,4166.67,50000.04
709,212,48,779,3,0,0,40.0,3633.34,43600.08
711,212,48,298,3,0,0,40.0,3777.13,45325.56
712,212,48,1009,5,0,0,40.0,6000.0,72000.0
713,212,48,401,5,1,0,40.0,12166.67,146000.04
715,212,48,298,5,0,0,40.0,3777.13,45325.56
720,212,48,1024,5,1,0,40.0,7166.67,86000.04
721,212,48,1406,5,0,0,40.0,7416.67,89000.04
723,212,48,1010,5,0,0,40.0,7000.0,84000.0
726,212,48,398,5,0,0,40.0,9833.34,118000.08
727,212,48,298,2,0,0,40.0,3446.05,41352.6
728,212,48,1024,5,1,0,40.0,7083.34,85000.08
729,212,48,779,2,0,0,40.0,3750.0,45000.0
730,212,48,858,5,1,0,40.0,8166.67,98000.04
734,212,48,122,2,1,5,40.0,10500.0,126000.0
736,212,48,298,3,0,0,40.0,3828.0,45936.0
737,212,48,298,5,0,0,40.0,3446.05,41352.6
739,212,48,22,3,1,0,40.0,6250.0,75000.0
741,212,48,298,2,0,0,40.0,3776.83,45321.96
743,212,48,754,3,0,0,40.0,3750.0,45000.0
745,212,48,685,3,0,0,40.0,6083.34,73000.08
749,212,48,345,1,0,0,40.0,6666.67,80000.04
750,212,48,854,5,0,0,40.0,7083.34,85000.08
756,212,48,122,2,0,5,40.0,10500.0,126000.0
757,212,48,298,5,0,0,40.0,3662.33,43947.96
760,212,48,20,5,0,0,40.0,4505.0,54060.0
762,212,48,148,5,0,0,40.0,4916.67,59000.04
765,212,48,339,5,0,0,40.0,8166.67,98000.04
766,212,48,401,5,0,0,40.0,12166.67,146000.04
768,212,48,164,5,0,0,40.0,7000.0,84000.0
771,212,48,18,5,1,0,40.0,3940.0,47280.0
772,212,48,558,5,1,0,40.0,9000.0,108000.0
773,212,48,1035,1,0,0,40.0,6250.0,75000.0
774,212,48,858,3,1,0,40.0,7833.34,94000.08
775,212,48,122,3,0,5,40.0,10500.0,126000.0
778,212,48,1360,5,0,0,40.0,4666.67,56000.04
781,212,48,1036,3,1,0,40.0,7700.0,92400.0
785,212,48,858,5,0,0,40.0,8166.67,98000.04
787,212,48,396,5,0,0,40.0,8666.67,104000.04
788,212,48,402,5,0,0,40.0,12750.0,153000.0
790,212,48,779,3,0,0,40.0,3750.0,45000.0
791,212,48,22,2,0,0,40.0,6250.0,75000.0
792,212,48,51,2,0,0,40.0,3916.67,47000.04
796,212,48,623,4,1,0,40.0,3833.34,46000.08
797,212,48,1023,1,0,0,40.0,6954.8,83457.6
799,212,48,1010,2,0,0,40.0,6283.34,75400.08
800,212,48,140,2,0,0,40.0,8333.34,100000.08
801,212,48,1023,5,1,0,40.0,7166.67,86000.04
802,212,48,854,2,0,0,40.0,6500.0,78000.0
803,212,48,148,2,0,0,40.0,4916.67,59000.04
805,212,48,1006,5,1,0,40.0,4066.67,48800.04
806,212,48,402,5,1,0,40.0,12750.0,153000.0
807,212,48,163,1,0,0,40.0,6250.0,75000.0
809,212,48,1148,5,1,0,40.0,5500.0,66000.0
810,212,48,1036,3,0,0,40.0,7700.0,92400.0
811,212,48,1024,1,0,0,40.0,6943.54,83322.48
814,212,48,1085,5,0,0,40.0,4666.67,56000.04
815,212,48,858,3,1,0,40.0,7833.33,93999.96
817,212,48,402,5,0,0,40.0,12500.0,150000.0
818,212,48,298,3,0,0,40.0,3662.33,43947.96
820,212,48,1036,3,1,0,40.0,7916.67,95000.04
822,212,48,1011,5,1,0,40.0,7000.0,84000.0
824,212,48,149,5,0,0,40.0,5416.67,65000.04
826,212,48,901,2,1,0,40.0,6333.33,75999.96
830,212,48,1008,5,0,0,40.0,5500.0,66000.0
832,212,48,1303,2,1,0,40.0,4166.67,50000.04
836,212,48,1296,2,0,0,40.0,6138.43,73661.16
839,212,48,398,5,0,0,40.0,9676.67,116120.04
841,212,48,887,5,1,0,40.0,4594.16,55129.92
844,212,48,780,2,0,0,40.0,3916.67,47000.04
847,212,48,858,3,1,0,40.0,7916.67,95000.04
851,212,48,660,1,1,0,40.0,5763.23,69158.76
859,212,48,1006,5,1,0,40.0,3840.0,46080.0
860,212,48,298,3,1,0,40.0,3446.05,41352.6
861,212,48,1303,5,1,0,40.0,3805.63,45667.56
862,212,48,491,3,0,0,40.0,4250.0,51000.0
863,212,48,52,5,0,0,40.0,3633.34,43600.08
866,212,48,901,5,1,0,40.0,6000.0,72000.0
868,212,48,685,3,1,0,40.0,6083.34,73000.08
870,212,48,298,3,0,0,40.0,3446.05,41352.6
872,212,48,139,5,0,0,40.0,7083.34,85000.08
877,212,48,561,3,0,0,40.0,13333.34,160000.08
879,212,48,19,5,0,0,40.0,4066.67,48800.04
881,212,48,1405,5,1,0,40.0,6000.0,72000.0
883,212,48,298,3,1,0,40.0,3662.33,43947.96
885,212,48,1006,3,0,0,40.0,4250.0,51000.0
887,212,48,937,3,0,0,40.0,5583.34,67000.08
889,212,48,625,5,1,0,40.0,4916.67,59000.04
890,212,48,298,5,0,1,30.0,2832.62,33991.44
892,212,48,700,3,0,0,40.0,4583.34,55000.08
893,212,48,558,5,0,0,40.0,8666.67,104000.04
899,212,48,1008,5,0,0,40.0,4333.34,52000.08
902,212,48,59,5,1,5,40.0,16451.25,197415.0
903,212,48,819,5,1,0,40.0,5500.0,66000.0
904,212,48,141,5,1,0,40.0,8333.34,100000.08
905,212,48,1006,5,1,0,40.0,4666.67,56000.04
909,212,48,854,5,0,0,40.0,6833.34,82000.08
910,212,48,148,5,0,0,40.0,6000.0,72000.0
918,212,48,493,5,0,0,40.0,6250.0,75000.0
921,212,48,401,1,1,0,40.0,12166.67,146000.04
924,212,48,1303,3,0,0,40.0,3633.34,43600.08
925,212,48,1036,5,0,0,40.0,7583.33,90999.96
932,212,48,1084,2,0,0,40.0,4250.0,51000.0
933,212,48,1296,2,0,0,40.0,6100.0,73200.0
934,212,48,1300,5,1,0,40.0,11666.67,140000.04
940,212,48,141,5,0,0,40.0,8333.34,100000.08
941,212,48,19,1,0,0,40.0,4166.67,50000.04
942,212,48,1009,5,0,0,40.0,5500.0,66000.0
943,212,48,298,2,0,0,40.0,3776.84,45322.08
945,213,53,560,5,0,0,40.0,9631.09,115573.08
946,213,53,48,4,0,0,40.0,2750.0,33000.0
947,213,53,560,5,1,0,40.0,9631.09,115573.08
948,213,53,1265,5,0,5,40.0,11666.66,139999.92
949,215,47,698,5,0,0,40.0,4711.67,56540.04
950,215,47,138,5,0,0,40.0,6083.34,73000.08
951,215,47,138,5,0,0,40.0,5000.0,60000.0
952,215,47,696,5,0,0,40.0,4271.67,51260.04
953,215,47,137,2,1,0,40.0,5140.0,61680.0
955,215,47,698,4,0,0,40.0,5140.0,61680.0
956,215,47,698,3,1,0,40.0,4711.67,56540.04
957,215,47,21,5,0,0,40.0,4906.91,58882.92
958,215,47,559,5,0,0,40.0,8115.0,97380.0
959,215,47,734,5,0,2,40.0,3916.67,47000.04
960,215,47,734,5,1,2,40.0,3916.67,47000.04
962,215,47,734,5,0,2,40.0,3400.0,40800.0
964,215,47,558,5,1,0,40.0,7258.34,87100.08
965,215,47,754,3,0,0,40.0,4010.11,48121.32
966,215,47,139,5,0,0,40.0,6250.0,75000.0
967,215,47,137,5,0,0,40.0,5140.0,61680.0
968,215,47,137,2,0,0,40.0,5140.0,61680.0
969,215,47,494,5,1,5,40.0,12375.83,148509.96
970,221,35,139,5,1,0,40.0,8137.86,97654.32
971,221,35,139,5,0,0,40.0,8137.86,97654.32
972,221,35,203,3,1,0,40.0,5837.01,70044.12
973,221,35,712,5,0,5,40.0,12833.33,153999.96
974,221,35,140,5,0,0,40.0,8973.87,107686.44
976,221,35,712,5,1,5,40.0,12833.33,153999.96
978,221,35,1258,2,0,0,40.0,4635.0,55620.0
979,221,35,1259,3,0,0,40.0,4721.52,56658.24
984,221,35,712,5,0,5,40.0,15400.0,184800.0
986,221,35,712,5,1,5,40.0,15400.0,184800.0
990,221,35,900,2,1,0,40.0,6352.01,76224.12
995,221,35,211,5,0,5,40.0,15650.0,187800.0
998,221,35,1259,3,1,0,40.0,4721.52,56658.24
999,221,35,140,5,1,0,40.0,8973.87,107686.44
1004,221,35,139,2,0,0,40.0,8137.86,97654.32
1006,221,35,141,5,0,0,40.0,9984.35,119812.2
1007,222,64,754,5,0,0,40.0,4747.21,56966.52
1008,222,64,52,2,0,0,40.0,4428.93,53147.16
1009,222,64,140,5,0,0,40.0,8337.01,100044.12
1010,222,64,712,5,1,5,40.0,12833.33,153999.96
1011,222,64,712,5,1,5,40.0,15400.0,184800.0
1012,222,64,424,2,0,0,40.0,3945.84,47350.08
1013,222,64,139,5,1,0,40.0,7920.35,95044.2
1014,222,64,140,5,0,0,40.0,9057.11,108685.32
1015,222,64,422,0,0,0,40.0,2975.0,35700.0
1016,222,64,423,5,0,0,40.0,3200.67,38408.04
1017,222,64,424,3,0,0,40.0,3945.84,47350.08
1018,222,64,139,5,0,0,40.0,7920.35,95044.2
1019,222,64,754,5,0,0,40.0,5007.48,60089.76
1020,222,64,712,5,0,5,40.0,15400.0,184800.0
1024,222,64,558,5,0,0,40.0,9025.17,108302.04
1025,222,64,140,5,0,0,40.0,9025.17,108302.04
1026,222,64,712,5,0,5,40.0,12833.33,153999.96
1027,222,64,899,1,1,0,40.0,4708.34,56500.08
1028,222,64,323,3,0,0,40.0,2769.03,33228.36
1029,222,64,20,5,0,0,40.0,5206.25,62475.0
1033,222,64,238,5,0,0,40.0,9926.17,119114.04
1035,222,64,52,3,0,0,40.0,4613.28,55359.36
1036,222,64,211,5,0,5,40.0,15650.0,187800.0
1037,222,64,140,5,1,0,40.0,8337.01,100044.12
1039,222,64,423,5,0,0,40.0,3348.96,40187.52
1041,222,64,141,5,0,0,40.0,9404.92,112859.04
1043,223,108,712,5,1,5,40.0,12833.33,153999.96
1044,223,108,139,5,1,0,40.0,7708.34,92500.08
1045,223,108,139,5,0,0,40.0,7708.34,92500.08
1046,223,108,423,3,0,0,40.0,3333.34,40000.08
1048,223,108,754,5,0,0,40.0,4166.67,50000.04
1049,223,108,139,3,0,0,40.0,7708.34,92500.08
1050,223,108,423,5,1,0,40.0,3816.64,45799.68
1052,223,108,754,3,0,0,40.0,4166.67,50000.04
1053,223,108,712,5,0,5,40.0,15400.0,184800.0
1057,223,108,20,3,0,0,40.0,5333.34,64000.08
1058,223,108,712,5,0,5,40.0,12833.33,153999.96
1061,223,108,423,5,1,0,40.0,3500.0,42000.0
1062,223,108,238,5,1,0,40.0,8871.37,106456.44
1067,223,108,211,5,1,5,40.0,15650.0,187800.0
1072,223,108,424,3,0,0,40.0,4250.0,51000.0
1074,223,108,900,3,1,0,40.0,5000.0,60000.0
1075,224,37,712,3,0,5,40.0,14116.66,169399.92
1076,224,37,140,5,0,0,40.0,9106.31,109275.72
1078,224,37,140,5,1,0,40.0,8412.58,100950.96
1079,224,37,140,5,0,0,40.0,9465.49,113585.88
1080,224,37,238,3,1,0,40.0,9583.33,114999.96
1081,224,37,754,5,0,0,40.0,4777.99,57335.88
1082,224,37,140,5,0,0,40.0,8127.25,97527.0
1084,224,37,203,3,0,0,40.0,5728.86,68746.32
1085,224,37,423,3,0,0,40.0,3713.15,44557.8
1086,224,37,140,5,0,0,40.0,9245.24,110942.88
1087,224,37,140,5,0,0,40.0,8127.3,97527.6
1088,224,37,300,3,0,0,40.0,4583.33,54999.96
1089,224,37,211,5,0,5,40.0,15650.0,187800.0
1091,224,37,141,5,0,0,40.0,10907.4,130888.8
1092,224,37,899,5,1,0,40.0,5943.84,71326.08
1093,224,37,754,3,0,0,40.0,4531.1,54373.2
1094,224,37,140,3,0,0,40.0,8127.29,97527.48
1095,224,37,140,5,0,0,40.0,9004.19,108050.28
1096,224,37,423,3,0,0,40.0,3536.31,42435.72
1097,224,37,140,5,0,0,40.0,8864.28,106371.36
1099,224,37,423,3,0,0,40.0,3995.6,47947.2
1100,224,37,712,3,0,5,40.0,15400.0,184800.0
1101,224,37,140,5,1,0,40.0,8127.29,97527.48
1102,224,37,423,3,0,0,40.0,3416.66,40999.92
1104,224,37,140,5,1,0,40.0,8127.25,97527.0
1106,224,37,712,5,0,5,40.0,12833.33,153999.96
1107,224,37,21,3,0,0,40.0,5990.92,71891.04
1108,225,34,139,1,1,0,40.0,7666.66,91999.92
1109,225,34,759,3,0,0,40.0,3446.28,41355.36
1110,225,34,139,5,0,1,20.0,4166.66,49999.92
1111,225,34,139,5,0,0,40.0,7666.67,92000.04
1112,225,34,139,5,1,0,40.0,7666.67,92000.04
1113,225,34,712,5,1,5,40.0,15400.0,184800.0
1114,225,34,211,5,1,5,40.0,15650.0,187800.0
1115,225,34,423,2,0,1,20.0,1541.66,18499.92
1116,225,34,139,5,0,0,40.0,8333.33,99999.96
1117,225,34,423,5,0,0,40.0,3160.41,37924.92
1118,225,34,759,2,0,0,40.0,3466.02,41592.24
1119,225,34,712,5,1,5,40.0,12833.33,153999.96
1120,225,34,139,5,0,0,40.0,7700.43,92405.16
1121,225,34,139,1,0,0,40.0,7666.67,92000.04
1122,225,34,139,5,0,0,40.0,8583.33,102999.96
1123,225,34,139,5,0,1,20.0,3833.33,45999.96
1124,225,34,139,5,1,0,40.0,8583.33,102999.96
1126,225,34,854,5,0,0,40.0,7532.75,90393.0
1128,225,34,162,3,0,0,40.0,5666.66,67999.92
1129,225,34,140,5,0,0,40.0,8773.48,105281.76
1130,225,34,139,3,1,0,40.0,8333.33,99999.96
1135,225,34,139,5,0,0,40.0,7931.44,95177.28
1136,225,34,139,5,1,0,40.0,8333.33,99999.96
1137,225,34,238,5,0,0,40.0,9070.57,108846.84
1138,225,34,423,3,0,0,40.0,3160.41,37924.92
1141,225,34,712,5,0,5,40.0,15400.0,184800.0
1143,225,34,712,2,0,5,40.0,12833.33,153999.96
1144,225,34,423,5,0,0,40.0,3083.33,36999.96
1146,225,34,712,5,0,5,40.0,12833.33,153999.96
1149,225,34,712,3,0,5,40.0,12833.33,153999.96
1151,225,34,139,3,0,0,40.0,8583.33,102999.96
1152,225,34,424,3,0,0,40.0,4258.2,51098.4
1153,225,34,423,3,0,0,40.0,3083.33,36999.96
1155,225,34,712,5,1,5,40.0,14116.66,169399.92
1156,225,34,759,2,0,0,40.0,3924.2,47090.4
1159,225,34,423,5,0,0,40.0,3414.37,40972.44
1163,225,34,423,2,0,0,40.0,3083.32,36999.84
1164,225,34,559,5,0,0,40.0,10051.23,120614.76
1168,226,69,238,5,0,0,40.0,9542.39,114508.68
1169,226,69,712,5,1,5,40.0,15400.0,184800.0
1170,226,69,493,5,1,0,40.0,6350.0,76200.0
1171,226,69,140,5,1,0,40.0,9059.47,108713.64
1172,226,69,140,5,0,0,40.0,9300.0,111600.0
1173,226,69,754,5,0,0,40.0,5084.81,61017.72
1174,226,69,211,5,1,5,40.0,15650.0,187800.0
1175,226,69,203,5,0,0,40.0,5200.0,62400.0
1176,226,69,140,5,0,0,40.0,8750.0,105000.0
1177,226,69,754,5,0,0,40.0,4950.0,59400.0
1179,226,69,140,1,0,0,40.0,8950.0,107400.0
1180,226,69,140,5,1,0,40.0,8800.0,105600.0
1182,226,69,712,5,1,5,40.0,12833.33,153999.96
1183,227,68,139,5,0,0,40.0,8416.67,101000.04
1184,227,68,712,5,1,5,40.0,12833.33,153999.96
1185,227,68,139,5,0,0,40.0,8166.67,98000.04
1186,227,68,754,5,0,0,40.0,4791.67,57500.04
1189,227,68,238,5,0,0,40.0,8750.0,105000.0
1190,227,68,139,5,1,0,40.0,8416.67,101000.04
1191,227,68,139,3,0,0,40.0,8416.67,101000.04
1193,227,68,712,5,0,5,40.0,15400.0,184800.0
1194,227,68,712,5,1,5,40.0,15400.0,184800.0
1195,227,68,211,3,1,5,40.0,15650.0,187800.0
1196,227,68,139,3,1,0,40.0,8416.67,101000.04
1197,227,68,20,5,0,0,40.0,5125.0,61500.0
1198,227,68,203,5,0,0,40.0,5125.0,61500.0
1200,227,68,139,5,1,0,40.0,8166.67,98000.04
1201,228,30,752,5,1,0,40.0,3750.0,45000.0
1202,228,30,211,5,1,5,40.0,13041.66,156499.92
1203,228,30,421,1,0,0,40.0,2416.67,29000.04
1204,228,30,139,5,0,0,40.0,6493.0,77916.0
1205,228,30,138,3,1,0,40.0,7500.0,90000.0
1206,228,30,141,3,1,0,40.0,9166.67,110000.04
1207,228,30,755,3,0,0,40.0,5121.29,61455.48
1208,228,30,238,3,0,0,40.0,8666.67,104000.04
1209,228,30,138,5,0,0,40.0,7083.33,84999.96
1210,228,30,52,3,0,0,40.0,4333.33,51999.96
1211,228,30,424,3,0,0,40.0,4333.33,51999.96
1212,228,30,754,3,0,0,40.0,3953.49,47441.88
1214,228,30,712,3,0,5,40.0,12833.33,153999.96
1215,228,30,712,3,0,5,40.0,15400.0,184800.0
1216,228,30,138,5,1,0,40.0,6666.67,80000.04
1217,229,46,139,5,0,0,40.0,8268.34,99220.08
1218,229,46,139,5,0,0,40.0,6562.5,78750.0
1219,229,46,755,5,0,0,40.0,6050.0,72600.0
1220,229,46,139,5,0,0,40.0,6516.67,78200.04
1221,229,46,238,5,0,0,40.0,10887.34,130648.08
1222,229,46,760,5,0,1,20.0,2248.34,26980.08
1223,229,46,712,5,1,5,40.0,15400.0,184800.0
1224,229,46,139,2,0,0,40.0,6541.67,78500.04
1225,229,46,712,5,0,5,40.0,14116.66,169399.92
1228,229,46,755,5,0,0,40.0,4820.84,57850.08
1229,229,46,1184,5,0,0,40.0,6346.67,76160.04
1230,229,46,139,5,0,0,40.0,8448.34,101380.08
1231,229,46,211,5,1,5,40.0,15650.0,187800.0
1232,229,46,139,5,0,0,40.0,6939.59,83275.08
1233,229,46,140,5,0,0,40.0,10613.34,127360.08
1235,229,46,21,5,0,0,40.0,6346.67,76160.04
1236,229,46,139,5,0,0,40.0,6595.84,79150.08
1237,229,46,492,5,0,0,40.0,4729.17,56750.04
1238,230,80,140,5,1,0,40.0,8750.0,105000.0
1239,230,80,424,3,0,0,40.0,4000.0,48000.0
1240,230,80,712,5,1,5,40.0,15400.0,184800.0
1241,230,80,140,5,0,0,40.0,8750.0,105000.0
1243,230,80,211,5,1,5,40.0,15650.0,187800.0
1244,230,80,140,5,0,0,40.0,8166.67,98000.04
1245,230,80,140,5,0,0,40.0,8352.09,100225.08
1247,230,80,1199,5,1,1,27.0,2223.0,26676.0
1249,230,80,424,5,0,0,40.0,4250.0,51000.0
1251,230,80,238,5,0,0,40.0,7333.34,88000.08
1252,230,80,203,5,0,0,40.0,5000.0,60000.0
1253,231,31,211,5,1,5,40.0,14345.83,172149.96
1254,231,31,203,5,0,0,40.0,4503.92,54047.04
1255,231,31,141,5,0,0,40.0,10500.0,126000.0
1256,231,31,299,5,0,0,40.0,4583.34,55000.08
1257,231,31,299,2,0,0,40.0,4583.34,55000.08
1258,231,31,52,5,0,0,40.0,4747.25,56967.0
1259,231,31,421,5,0,0,40.0,3000.0,36000.0
1260,231,31,299,5,1,0,40.0,4583.34,55000.08
1262,231,31,17,5,0,0,40.0,3626.92,43523.04
1263,231,31,803,3,0,0,40.0,3442.17,41306.04
1265,231,31,712,5,1,5,40.0,12833.33,153999.96
1266,231,31,759,5,0,0,40.0,4155.84,49870.08
1267,231,31,140,5,0,0,40.0,9583.34,115000.08
1268,231,31,238,5,0,0,40.0,10895.09,130741.08
1269,231,31,712,5,1,5,40.0,15400.0,184800.0
1270,232,111,140,5,1,0,40.0,8562.5,102750.0
1271,232,111,755,5,0,0,40.0,5125.0,61500.0
1272,232,111,140,5,0,0,40.0,8562.5,102750.0
1274,232,111,712,5,1,5,40.0,15400.0,184800.0
1275,232,111,141,5,0,0,40.0,9375.0,112500.0
1276,232,111,238,5,0,0,40.0,8333.33,99999.96
1277,232,111,422,5,0,0,40.0,3000.0,36000.0
1278,232,111,712,5,1,5,40.0,14116.66,169399.92
1279,232,111,20,5,0,0,40.0,5083.33,60999.96
1284,232,111,211,5,1,5,40.0,15650.0,187800.0
1285,233,109,712,3,0,5,40.0,15400.0,184800.0
1286,233,109,424,3,0,0,40.0,4542.0,54504.0
1287,233,109,139,3,0,0,40.0,7895.0,94740.0
1288,233,109,211,3,0,5,40.0,15650.0,187800.0
1289,233,109,20,3,0,0,40.0,5283.0,63396.0
1290,233,109,753,3,0,0,40.0,4542.0,54504.0
1291,233,109,754,5,0,0,40.0,4874.0,58488.0
1292,233,109,141,5,0,0,40.0,9579.0,114948.0
1295,233,109,712,3,0,5,40.0,14116.66,169399.92
